label,arm,fh,rows,dispatched_bytes,used_bytes,byte_follow_through,replay_mismatches,mean_abs_gap_blocks,max_abs_gap_blocks,frac_large_gap,mean_read_kib,frac_monotonic,frac_straddle,obj_size,cold_first_run_reads,cold_reentry_reads,cold_net_waste_bytes,cold_gross_waste_bytes
hemco,b,36952,12,0,0,NaN,0,1.299561,10.396484,0.125000,128.000,1.000000,0.125000,295549766,12,0,569344,1835008
hemco,b,36942,21,270383942,0,0.000000,1,0.244934,1.959473,0.125000,128.000,1.000000,0.125000,295549766,4,0,708608,1835008
hemco,b,36948,29,0,0,NaN,0,0.878723,7.029785,0.125000,128.000,1.000000,0.125000,180980741,29,0,393216,3670016
hemco,b,36960,22,0,0,NaN,0,2.134583,17.076660,0.125000,128.000,1.000000,0.125000,295977088,22,0,1335296,3670016
hemco,b,36954,31,0,0,NaN,0,3.183350,22.688477,0.250000,113.000,1.000000,0.125000,238320000,2,0,1818624,1957888
hemco,b,36962,21,0,0,NaN,0,0.125610,0.764648,0.000000,113.000,0.857143,0.125000,15279252,21,0,884736,2875392
hemco,b,36966,14,0,0,NaN,0,1.171997,4.035645,0.250000,128.000,0.714286,0.000000,56195851,3,0,1572864,1835008
hemco,b,36972,24,0,0,NaN,0,0.137451,0.810547,0.000000,113.000,0.857143,0.125000,16208145,24,0,462848,2875392
hemco,b,36958,21,155814917,0,0.000000,1,0.244873,1.958984,0.125000,128.000,1.000000,0.125000,180980741,4,0,704512,1835008
hemco,b,36976,13,0,0,NaN,0,1.272644,9.127441,0.250000,113.000,1.000000,0.125000,238320000,2,0,1519616,1957888
hemco,b,36956,30,11827584,0,0.000000,1,3.241333,25.930664,0.125000,128.000,1.000000,0.125000,238320000,6,0,466944,1835008
hemco,b,36968,21,0,0,NaN,0,0.285706,2.285645,0.125000,128.000,1.000000,0.125000,238320000,21,0,393216,2752512
hemco,b,36970,22,0,0,NaN,0,2.634399,18.817871,0.250000,112.500,1.000000,0.125000,238320000,2,0,1679360,1961984
hemco,b,36978,31,0,0,NaN,0,0.572449,4.072266,0.125000,103.000,1.000000,0.125000,77557397,31,0,2875392,5804032
hemco,b,36974,33,0,0,NaN,0,0.679321,4.758789,0.125000,88.500,0.857143,0.125000,77557397,33,0,3846144,6877184
hemco,b,36980,2,0,0,NaN,0,9.606445,19.119141,0.500000,62.000,1.000000,0.000000,209744675,2,0,1970176,1970176
hemco,b,36986,124,489532271,1470464,0.003004,1,4.463196,30.227051,0.250000,90.500,1.000000,0.125000,808299375,2,17,1593344,2076672
hemco,b,36988,13,0,0,NaN,0,1.294556,9.127441,0.250000,113.000,1.000000,0.125000,207216722,2,0,1941504,1957888
hemco,b,36982,13,0,0,NaN,0,1.293701,9.254395,0.250000,113.000,1.000000,0.125000,180980741,2,0,1884160,1957888
hemco,b,36998,12,0,0,NaN,0,1.294678,10.357422,0.125000,128.000,1.000000,0.125000,238320000,12,0,1572864,2752512
hemco,b,36992,19,89776210,0,0.000000,1,1.622498,12.979980,0.125000,128.000,1.000000,0.125000,207216722,3,0,880640,1835008
hemco,b,37000,23,0,0,NaN,0,2.138916,14.724121,0.250000,113.000,1.000000,0.125000,238320000,2,0,1982464,1957888
hemco,b,36990,1,0,0,NaN,0,19.200195,19.200195,1.000000,112.000,0.000000,0.000000,209744675,1,0,933888,933888
hemco,b,37006,37,0,0,NaN,0,3.012695,20.169922,0.250000,113.000,1.000000,0.125000,225760138,2,0,1900544,1957888
hemco,b,37019,31,0,0,NaN,0,2.757446,19.281250,0.250000,113.000,1.000000,0.125000,209744675,2,0,1548288,1957888
hemco,b,36996,110,489532271,1523712,0.003113,1,4.476196,35.645508,0.125000,128.000,1.000000,0.000000,808299375,48,0,6402048,11010048
hemco,b,37030,12,0,0,NaN,0,1.272705,10.181641,0.125000,128.000,1.000000,0.125000,207216722,12,0,622592,1835008
hemco,b,37016,12,0,0,NaN,0,1.316650,10.533203,0.125000,128.000,1.000000,0.125000,180980741,12,0,524288,1835008
hemco,b,37012,175,573418351,0,0.000000,1,3.139709,19.636719,0.250000,98.500,1.000000,0.125000,808299375,2,0,1818624,2076672
hemco,b,37002,21,53770624,0,0.000000,1,2.594177,20.753418,0.125000,128.000,1.000000,0.125000,238320000,17,0,442368,2752512
hemco,b,37032,20,0,0,NaN,0,1.622437,11.235840,0.250000,113.000,1.000000,0.125000,238320000,2,0,1925120,1957888
hemco,b,37022,3,0,0,NaN,0,0.396159,1.041504,0.333333,88.000,1.000000,0.000000,18106964,3,0,1826816,1957888
hemco,b,37026,14,8388608,131072,0.015625,1,0.951721,3.500488,0.500000,112.500,0.857143,0.000000,56195851,4,0,2486272,2879488
hemco,b,37039,19,0,0,NaN,0,1.658875,13.270996,0.125000,128.000,1.000000,0.125000,238320000,19,0,655360,2752512
hemco,b,37020,30,0,0,NaN,0,2.815491,22.523926,0.125000,128.000,1.000000,0.125000,209744675,30,0,262144,3670016
hemco,b,37028,2,0,0,NaN,0,0.583984,1.167969,0.500000,88.000,1.000000,0.000000,18106964,2,0,868352,917504
hemco,b,37042,29,0,0,NaN,0,0.927673,6.503418,0.125000,103.500,1.000000,0.125000,119511197,29,0,2945024,5705728
hemco,b,37040,22,0,0,NaN,0,2.134094,17.072754,0.125000,128.000,1.000000,0.125000,209744675,22,0,1331200,3670016
hemco,b,37052,203,204319599,1691648,0.008279,2,8.675537,63.041992,0.250000,98.500,1.000000,0.125000,808299375,2,0,1814528,2076672
hemco,b,37036,151,112044911,6111232,0.054543,2,10.170715,75.077148,0.250000,67.500,1.000000,0.125000,808299375,2,0,1888256,2076672
hemco,b,37015,132,0,0,NaN,0,3.145569,25.055176,0.125000,114.500,1.000000,0.000000,808299375,132,0,13029376,21544960
hemco,b,37046,87,749579119,2166784,0.002891,1,0.629028,5.032227,0.125000,113.500,1.000000,0.125000,808299375,47,15,3534848,8376320
hemco,b,37066,2,0,0,NaN,0,12.519043,24.944336,0.500000,62.000,1.000000,0.000000,210622192,2,0,1828592,1828592
hemco,b,37050,31,0,0,NaN,0,0.542847,3.874023,0.125000,103.000,1.000000,0.125000,73494490,31,0,2891776,5918720
